xi,mu,sigma0,adm_mass,max_phi,A_inf,B_inf,converged,trivial,residual
-4.0,0.7333333333333333,0.05793684210526316,-2.3721327932238723e-09,8.511984370507302e-17,1.0000000000000002,0.9999999999304174,True,True,2.1890743421982917e-11
-4.0,0.7333333333333333,0.06319473684210526,-1.0756017288958799e-09,9.013321159719287e-16,1.0,0.999999999968449,True,True,1.3385115412188239e-12
-4.0,0.7333333333333333,0.06845263157894738,5.017198777646958e-11,1.3423509598730408e-21,1.0,1.0000000000014717,True,True,1.953015527365047e-14
-4.0,0.7333333333333333,0.07371052631578948,-5.601655503087696e-10,2.4921009820392523e-20,1.0,0.9999999999835685,True,True,6.601482429347297e-13
-4.0,0.7333333333333333,0.07896842105263159,-1.7114688454323745e-07,4.311844697422084e-17,1.0,0.9999999949796915,True,True,2.164423606789236e-10
-4.0,0.7333333333333333,0.08422631578947369,-1.1388023857250575e-07,5.8232993204430344e-18,1.0,0.999999996659513,True,True,1.4792966358406617e-10
-4.0,0.7333333333333333,0.08948421052631579,-7.04491313770332e-08,1.919495117658221e-17,1.0,0.9999999979334923,True,True,1.3380037111119e-10
-4.0,0.7333333333333333,0.0947421052631579,1.4355183708403274e-10,3.817359378933655e-18,1.0,1.0000000000042109,True,True,2.156211051326501e-12
-4.0,0.7333333333333333,0.1,-2.2148949341271876e-10,3.858937524463729e-19,1.0000000000000002,0.999999999993503,True,True,1.0105598507484735e-13
-4.0,0.9444444444444444,0.0001,-7.055749514062835e-08,3.473177274631645e-11,0.9999999999999999,0.9999999973344946,True,True,1.938074187435853e-10
-4.0,0.9444444444444444,0.005357894736842106,-1.699757981424789e-10,8.305596130435641e-22,1.0000000000000002,0.9999999999935787,True,True,4.662828491195876e-13
-4.0,0.9444444444444444,0.01061578947368421,-2.1737494157622116e-09,6.584172513562462e-19,1.0,0.9999999999178807,True,True,2.6519992299174646e-11
-4.0,0.9444444444444444,0.015873684210526314,-3.880836828366629e-10,1.698097048417537e-28,1.0,0.9999999999853392,True,True,1.883056834280455e-11
-4.0,0.9444444444444444,0.047421052631578954,-1.944091946250089e-10,5.61220015481104e-23,1.0,0.9999999999926557,True,True,1.8525738452216917e-13
-4.0,0.9444444444444444,0.05267894736842106,-6.094469047071398e-08,3.1080975434351463e-21,1.0,0.999999997697645,True,True,2.3878565722557766e-10
-4.0,0.9444444444444444,0.05793684210526316,-1.8478865496597472e-09,2.9358169657230576e-17,1.0,0.9999999999301911,True,True,2.766366657277891e-11
-4.0,0.9444444444444444,0.06319473684210526,-8.442129348526017e-10,1.4489110970872326e-15,1.0000000000000002,0.9999999999681076,True,True,1.690013761329722e-12
-4.0,0.9444444444444444,0.06845263157894738,-5.367471173405434e-11,7.721553073812239e-22,1.0,0.9999999999979724,True,True,3.3536630269300644e-14
-4.0,0.9444444444444444,0.07371052631578948,-4.6157195712607174e-10,2.4509419797648483e-20,1.0,0.999999999982563,True,True,8.928161028323782e-13
-4.0,0.9444444444444444,0.07896842105263159,-1.3574989367897925e-07,4.495573833044693e-17,1.0,0.9999999948716708,True,True,2.868793508479349e-10
-4.0,0.9444444444444444,0.08422631578947369,-9.050210580952012e-08,5.897346644054407e-18,1.0,0.9999999965810317,True,True,1.97342770586576e-10
-4.0,0.9444444444444444,0.08948421052631579,-5.598090814436486e-08,1.9908007968515244e-17,1.0,0.9999999978851658,True,True,1.7832794323865588e-10
-4.0,0.9444444444444444,0.0947421052631579,-7.473433636645871e-11,4.196199261199848e-18,1.0,0.9999999999971767,True,True,2.903942519087739e-12
-4.0,0.9444444444444444,0.1,-1.8762050736560978e-10,2.8981918705592265e-19,1.0,0.9999999999929122,True,True,1.2814570450370158e-13
-4.0,1.1555555555555557,0.0001,-8.833030460910261e-10,5.485524763024923e-16,0.9999999999999999,0.9999999999591718,True,True,4.842812981569303e-13
-4.0,1.1555555555555557,0.005357894736842106,-4.8365158032372443e-11,8.267985261958621e-22,1.0,0.9999999999977646,True,True,5.889530173495774e-13
-4.0,1.1555555555555557,0.01061578947368421,-1.7870849031367604e-09,2.1680770573056477e-18,1.0,0.999999999917397,True,True,3.2717720096884344e-11
-4.0,1.1555555555555557,0.015873684210526314,-7.80658710751981e-09,9.455659656687904e-26,1.0,0.9999999996391623,True,True,7.173151477423803e-11
-4.0,1.1555555555555557,0.047421052631578954,-4.422423965494842e-11,7.705181002496245e-23,0.9999999999999999,0.9999999999979559,True,True,1.91723098721189e-13
-4.0,1.1555555555555557,0.05267894736842106,-5.227668298246613e-08,3.433377328847541e-21,1.0,0.9999999975836555,True,True,3.0963861455512434e-10
-4.0,1.1555555555555557,0.05793684210526316,-1.543654627199887e-09,3.1630747774678437e-17,1.0,0.999999999928649,True,True,3.3463515378070886e-11
-4.0,1.1555555555555557,0.06319473684210526,-7.09057812464664e-10,2.1914466939843017e-15,0.9999999999999999,0.9999999999672258,True,True,2.0861667208428184e-12
-4.0,1.1555555555555557,0.06845263157894738,2.1300269240717065e-11,1.1268889457015055e-21,1.0,1.0000000000009845,True,True,3.077479013077527e-14
-4.0,1.1555555555555557,0.07371052631578948,-3.941318425472782e-10,2.3157923585436816e-20,1.0,0.9999999999817825,True,True,1.1468461563942482e-12
-4.0,1.1555555555555557,0.07896842105263159,4.0246652164800986e-11,3.76860317052213e-21,0.9999999999999999,1.0000000000018603,True,True,4.103305350770036e-14
-4.0,1.1555555555555557,0.08422631578947369,-7.552472589630236e-08,5.884058274961966e-18,0.9999999999999999,0.9999999965090793,True,True,2.4937558940029806e-10
-4.0,1.1555555555555557,0.08948421052631579,-4.651066551128671e-08,2.0459775729623344e-17,1.0,0.9999999978501737,True,True,2.2572615006984906e-10
-4.0,1.1555555555555557,0.0947421052631579,-2.169442510251247e-09,4.716889321999031e-18,1.0,0.9999999998997237,True,True,1.881965398846823e-11
-4.0,1.1555555555555557,0.1,-1.4048377845636667e-10,1.8916279406499494e-19,1.0000000000000002,0.9999999999935065,True,True,1.5418933241585048e-13
-4.0,1.3666666666666667,0.0001,-7.350624174381021e-10,5.500401976052649e-16,1.0000000000000002,0.9999999999598167,True,True,5.843979164386987e-13
-4.0,1.3666666666666667,0.005357894736842106,-8.81774328350763e-11,8.284019964262505e-22,1.0,0.9999999999951796,True,True,6.75038077858735e-13
-4.0,1.3666666666666667,0.01061578947368421,-1.5087646579247132e-09,1.7512306848516602e-19,1.0,0.9999999999175209,True,True,3.861776890315019e-11
-4.0,1.3666666666666667,0.015873684210526314,-5.815482242107836e-09,2.8959280179817076e-24,0.9999999999999999,0.9999999996820871,True,True,7.342225489374943e-11
-4.0,1.3666666666666667,0.047421052631578954,-4.3704877115731774e-12,7.278319535240131e-22,1.0,0.9999999999997611,True,True,1.869893309246867e-13
-4.0,1.3666666666666667,0.05267894736842106,-1.629468917520271e-10,6.080566884691309e-23,1.0,0.9999999999910923,True,True,1.17002214233816e-12
-4.0,1.3666666666666667,0.05793684210526316,-1.3354317651703695e-09,9.016149570424469e-17,1.0,0.9999999999269965,True,True,3.8208855367765704e-11
-4.0,1.3666666666666667,0.06319473684210526,-6.335582465159705e-10,3.130406353891844e-15,1.0000000000000002,0.9999999999653656,True,True,2.4767854994292916e-12
-4.0,1.3666666666666667,0.06845263157894738,1.3684175743763973e-11,1.2843051625726236e-21,1.0,1.000000000000748,True,True,2.426473837336655e-14
-4.0,1.3666666666666667,0.07371052631578948,-3.761665775618062e-10,2.1127623763381563e-20,1.0,0.9999999999794363,True,True,1.4150218484901939e-12
-4.0,1.3666666666666667,0.07896842105263159,-4.927359333558942e-11,3.91970739286992e-21,1.0,0.9999999999973064,True,True,7.886039971344129e-14
-4.0,1.3666666666666667,0.08422631578947369,-6.508750449176976e-08,5.754941718532723e-18,0.9999999999999999,0.9999999964418831,True,True,3.037317439157279e-10
-4.0,1.3666666666666667,0.08948421052631579,-3.9786950157258755e-08,2.0767747053852053e-17,1.0,0.9999999978249802,True,True,2.7545384576707207e-10
-4.0,1.3666666666666667,0.0947421052631579,-1.9349400130932938e-09,4.934401603736228e-18,1.0,0.9999999998942233,True,True,2.2520016895583334e-11
-4.0,1.3666666666666667,0.1,-7.862816089278212e-11,9.701247894795214e-20,1.0,0.9999999999957018,True,True,1.7060361647819474e-13
-4.0,1.577777777777778,0.0001,-6.458249428200581e-10,5.512670287213154e-16,1.0,0.9999999999592413,True,True,6.588567005925869e-13
-4.0,1.577777777777778,0.005357894736842106,-4.910860450685261e-11,8.27040864265946e-22,1.0,0.9999999999969007,True,True,8.124558511201248e-13
-4.0,1.577777777777778,0.01061578947368421,-1.293022027476889e-09,1.6804293008998988e-18,1.0,0.999999999918396,True,True,4.5299073692623836e-11
-4.0,1.577777777777778,0.015873684210526314,-4.411664695530168e-09,1.2493248289498245e-22,1.0,0.999999999721575,True,True,7.400641973707648e-11
-4.0,1.577777777777778,0.047421052631578954,-2.1855756641106778e-11,1.4778747394804074e-22,1.0,0.9999999999986208,True,True,1.7971064398884352e-13
-4.0,1.577777777777778,0.05267894736842106,-1.40726866779402e-09,1.213149826288961e-21,0.9999999999999999,0.9999999999111858,True,True,1.6918536060077607e-11
-4.0,1.577777777777778,0.05793684210526316,-1.188591478761285e-09,1.4118144955181276e-16,1.0,0.9999999999249867,True,True,4.298053500315989e-11
-4.0,1.577777777777778,0.06319473684210526,-5.308394568985109e-10,4.2297209776791226e-15,0.9999999999999999,0.9999999999664982,True,True,3.358915902905129e-12
-4.0,1.577777777777778,0.06845263157894738,1.6733093783822253e-11,1.0577681699111823e-21,0.9999999999999999,1.000000000001056,True,True,4.201942498979916e-14
-4.0,1.577777777777778,0.07371052631578948,-2.90675934026877e-10,1.9399649436077153e-20,1.0000000000000002,0.9999999999816551,True,True,1.5543876521233658e-12
-4.0,1.577777777777778,0.07896842105263159,-9.682395730252069e-12,4.0130146382292175e-21,1.0,0.999999999999389,True,True,4.230765187479623e-14
-4.0,1.577777777777778,0.08422631578947369,-4.4992178996534684e-11,4.016356858798923e-22,0.9999999999999999,0.9999999999971605,True,True,9.804532497619803e-14
-4.0,1.577777777777778,0.08948421052631579,-3.476486352315138e-08,2.095010344049082e-17,1.0,0.999999997805951,True,True,3.310986317038343e-10
-4.0,1.577777777777778,0.0947421052631579,-1.6077561817085128e-09,5.156158266642025e-18,0.9999999999999999,0.9999999998985327,True,True,2.6596919195299335e-11
-4.0,1.577777777777778,0.1,-4.8809266487692055e-09,1.2220096536441988e-16,1.0,0.9999999996919593,True,True,2.898711013925827e-10
-4.0,1.788888888888889,0.0001,-5.73870143951633e-10,5.57143012708552e-16,1.0,0.9999999999589364,True,True,7.107812284108098e-13
-4.0,1.788888888888889,0.005357894736842106,-7.942094187276593e-11,8.279068189697124e-22,1.0,0.9999999999943171,True,True,8.997334860701644e-13
-4.0,1.788888888888889,0.01061578947368421,-1.1360726024519257e-09,2.2703789884499163e-19,1.0,0.9999999999187078,True,True,5.141901284501353e-11
-4.0,1.788888888888889,0.015873684210526314,-3.4468546029820103e-09,3.257318652589236e-23,1.0,0.9999999997533584,True,True,7.092699285890648e-11
-4.0,1.788888888888889,0.047421052631578954,4.614321347378406e-12,4.0100736568970845e-22,0.9999999999999999,1.0000000000003302,True,True,1.6606693053922043e-13
-4.0,1.788888888888889,0.05267894736842106,-1.0743952311671287e-09,6.5060225803704726e-24,1.0,0.9999999999231212,True,True,1.864852870443588e-11
-4.0,1.788888888888889,0.05793684210526316,-1.0767008402869014e-09,1.783373591414941e-16,1.0,0.9999999999229562,True,True,4.6195331161379033e-11
-4.0,1.788888888888889,0.06319473684210526,-5.165898764659181e-10,5.416838020042932e-15,0.9999999999999999,0.9999999999630352,True,True,4.206662946602498e-12
-4.0,1.788888888888889,0.06845263157894738,3.2359208480472105e-11,5.278908516592888e-22,0.9999999999999999,1.0000000000023155,True,True,9.528348484004653e-14
-4.0,1.788888888888889,0.07371052631578948,-2.847411747380246e-10,1.829092973349252e-20,1.0,0.9999999999796252,True,True,1.8461217027438595e-12
-4.0,1.788888888888889,0.07896842105263159,2.3760496675774348e-11,4.062509326149398e-21,1.0,1.0000000000017002,True,True,6.02430551404837e-14
-4.0,1.788888888888889,0.08422631578947369,-2.879063447274839e-11,3.856510135081593e-22,1.0,0.99999999999794,True,True,7.940290403337211e-14
-4.0,1.788888888888889,0.08948421052631579,-2.7713856054765667e-11,1.360596888923341e-21,1.0000000000000002,0.999999999998017,True,True,7.14626136300349e-14
-4.0,1.788888888888889,0.0947421052631579,-1.4345729573206e-09,5.353021851590632e-18,1.0,0.9999999998973483,True,True,3.0036977296317783e-11
-4.0,1.788888888888889,0.1,-4.065573964441149e-09,1.269342470122475e-16,1.0,0.9999999997090856,True,True,3.085928960699091e-10
-4.0,2.0,0.0001,-5.104833222802085e-10,5.60556968888885e-16,0.9999999999999999,0.9999999999591613,True,True,7.728265134694493e-13
-4.0,2.0,0.005357894736842106,-8.067158052682544e-11,8.270311707431426e-22,1.0,0.9999999999935464,True,True,9.64468393928542e-13
-4.0,2.0,0.01061578947368421,-1.003333527371808e-09,1.256388514532621e-18,1.0000000000000002,0.9999999999197333,True,True,5.462522436725832e-11
-4.0,2.0,0.015873684210526314,-2.6356056226362057e-09,3.796419041761128e-24,1.0,0.9999999997891516,True,True,6.84881431865122e-11
-4.0,2.0,0.047421052631578954,2.3869795029440866e-13,5.819969241166858e-22,1.0,1.000000000000019,True,True,1.5883892491677847e-13
-4.0,2.0,0.05267894736842106,-1.0470291300634926e-09,3.988649225141228e-23,1.0,0.9999999999162378,True,True,2.0711746750157953e-11
-4.0,2.0,0.05793684210526316,-9.738432282802023e-10,1.9746612802576267e-16,1.0,0.9999999999220925,True,True,4.910594925811801e-11
-4.0,2.0,0.06319473684210526,-4.5577153162668083e-10,6.588761091565308e-15,1.0,0.9999999999635383,True,True,5.062544713955484e-12
-4.0,2.0,0.06845263157894738,9.936496070395151e-13,2.0543273169539652e-22,1.0,1.0000000000000795,True,True,2.8275142538993935e-14
-4.0,2.0,0.07371052631578948,-2.639388707592616e-10,1.664366011449262e-20,1.0,0.9999999999788849,True,True,2.1227528342150085e-12
-4.0,2.0,0.07896842105263159,1.8773871346411397e-11,4.055743262872553e-21,1.0,1.000000000001502,True,True,8.196110462668821e-14
-4.0,2.0,0.08422631578947369,-6.683542608243442e-12,3.621462246902092e-22,1.0000000000000002,0.9999999999994654,True,True,4.283603287820525e-14
-4.0,2.0,0.08948421052631579,-2.4369395390522186e-11,1.3605316747803213e-21,1.0,0.9999999999980506,True,True,7.98960897760832e-14
-4.0,2.0,0.0947421052631579,-1.2664869153411473e-09,5.514467765777987e-18,0.9999999999999999,0.9999999998986812,True,True,3.3800238179467145e-11
-4.0,2.0,0.1,-3.383771041143291e-09,1.2964260834844426e-16,0.9999999999999999,0.9999999997292983,True,True,3.259960924807076e-10
-2.0,0.1,0.0001,-1.5041989875896888e-07,8.737209046597102e-12,1.0,0.9999999993983205,True,True,1.1988755046551874e-12
-2.0,0.1,0.005357894736842106,-0.00013141356836054996,5.4476579040718135e-09,1.0,0.9999994743460028,True,True,7.03768426777811e-09
-2.0,0.1,0.01061578947368421,-7.1645467336622914e-09,1.235754520778805e-22,1.0,0.9999999999713419,True,True,2.0764820362393857e-13
-2.0,0.1,0.015873684210526314,-1.9057105338227132e-06,4.198283050178819e-17,1.0,0.999999992377158,True,True,1.772630565757194e-10
-2.0,0.3111111111111111,0.0001,-4.8624390228521215e-08,8.737114939639256e-12,1.0,0.9999999993948966,True,True,4.825539375433313e-12
-2.0,0.3111111111111111,0.005357894736842106,3.8128428985524064e-10,2.0616232191934568e-16,0.9999999999999999,1.0000000000047449,True,True,3.0380241534224184e-14
-2.0,0.3111111111111111,0.01061578947368421,-2.5203589215649913e-09,1.2654328564284125e-22,1.0,0.9999999999686356,True,True,6.460098186864165e-13
-2.0,0.3111111111111111,0.015873684210526314,-1.91315177985477e-08,8.913409075190387e-20,0.9999999999999999,0.999999999761919,True,True,1.9509973095533237e-11
-2.0,0.3111111111111111,0.02113157894736842,-8.449544635397949e-09,5.122116522693905e-29,1.0,0.9999999998948502,True,True,8.570346392446373e-12
-2.0,0.3111111111111111,0.1,-2.1984557031982733e-09,2.6279717539850134e-15,1.0,0.9999999999726414,True,True,1.8742725892528135e-13
-2.0,0.5222222222222223,0.0001,-2.9197623042724693e-08,8.737959977014899e-12,1.0,0.9999999993900942,True,True,1.5350954557589176e-11
-2.0,0.5222222222222223,0.005357894736842106,1.5918117887644197e-10,2.503891008767541e-16,0.9999999999999999,1.0000000000033251,True,True,3.708756758880064e-14
-2.0,0.5222222222222223,0.01061578947368421,-1.2402632112818361e-09,1.2532912150177637e-22,1.0,0.9999999999740924,True,True,1.0922855043677447e-12
-2.0,0.5222222222222223,0.015873684210526314,-1.1224861465851357e-08,3.226184702315795e-17,1.0,0.9999999997655251,True,True,3.3141197148908745e-11
-2.0,0.5222222222222223,0.02113157894736842,-4.603732289005034e-09,4.9818253662903305e-29,1.0,0.9999999999038333,True,True,1.4402658764543755e-11
-2.0,0.5222222222222223,0.1,-1.9327093117405462e-10,2.3688890227313677e-15,1.0,0.9999999999959629,True,True,2.514288119640663e-13
-2.0,0.7333333333333333,0.0001,-2.0863734982092617e-08,8.739086777336915e-12,1.0,0.9999999993879971,True,True,2.8003254062159157e-11
-2.0,0.7333333333333333,0.005357894736842106,-2.1482815526496782e-11,2.9267230566122524e-16,1.0,0.9999999999993698,True,True,1.3020103515766982e-14
-2.0,0.7333333333333333,0.01061578947368421,-9.123005381442537e-10,1.2641575602686565e-22,0.9999999999999999,0.9999999999732392,True,True,1.521445362415878e-12
-2.0,0.7333333333333333,0.015873684210526314,-8.025156297073658e-09,3.528192544931709e-18,1.0,0.9999999997645955,True,True,4.5493792282643765e-11
-2.0,0.7333333333333333,0.02113157894736842,-3.149412548934679e-09,4.8069426620496093e-29,1.0,0.9999999999076172,True,True,2.0256150643088026e-11
-2.0,0.7333333333333333,0.1,-4.0621294207131666e-10,1.7555571827036782e-15,1.0,0.9999999999880844,True,True,2.1457493927811617e-13
-2.0,0.9444444444444444,0.0001,-1.6096048023850995e-08,8.740337081092097e-12,1.0,0.9999999993919272,True,True,4.7689210338959734e-11
-2.0,0.9444444444444444,0.005357894736842106,-1.5981333903295417e-11,3.338019144372626e-16,1.0000000000000002,0.9999999999993963,True,True,1.9965501134234936e-14
-2.0,0.9444444444444444,0.01061578947368421,-7.448218512539531e-10,1.266285078641541e-22,1.0,0.9999999999718623,True,True,1.9788387794551283e-12
-2.0,0.9444444444444444,0.015873684210526314,-6.225561242993482e-09,2.8584555382977055e-18,1.0,0.9999999997648122,True,True,5.981530251286738e-11
-2.0,0.9444444444444444,0.02113157894736842,-2.3894592187232053e-09,4.599541066149736e-29,0.9999999999999999,0.9999999999097315,True,True,2.6072257446032244e-11
-2.0,0.9444444444444444,0.0947421052631579,-7.387326045000678e-10,8.73797447918416e-16,1.0,0.9999999999720924,True,True,1.3360447335346847e-12
-2.0,0.9444444444444444,0.1,-2.200357543228272e-10,9.45895010691089e-16,1.0,0.9999999999916876,True,True,1.3833859986086518e-13
-2.0,1.1555555555555557,0.0001,-1.3179510367671115e-08,8.741666089684168e-12,0.9999999999999999,0.9999999993908139,True,True,1.0578984147206912e-10
-2.0,1.1555555555555557,0.005357894736842106,-4.866299670917092e-12,3.7406478765103524e-16,0.9999999999999999,0.9999999999997752,True,True,2.4819679485194298e-14
-2.0,1.1555555555555557,0.01061578947368421,-6.137542397387763e-10,1.2718319592254098e-22,1.0,0.9999999999716309,True,True,2.4098168440639457e-12
-2.0,1.1555555555555557,0.015873684210526314,-5.0845962056118745e-09,2.2409955419481352e-18,0.9999999999999999,0.9999999997649787,True,True,7.382886777963629e-11
-2.0,1.1555555555555557,0.02113157894736842,-1.923029043696763e-09,4.390353739517314e-29,1.0,0.9999999999111133,True,True,3.19641508762298e-11
-2.0,1.1555555555555557,0.0947421052631579,-2.4266165999674827e-10,1.347604308642131e-17,1.0,0.9999999999887836,True,True,3.357567065287378e-13
-2.0,1.1555555555555557,0.1,-1.1375515913851603e-10,2.683790474749817e-16,1.0,0.999999999994742,True,True,1.1797002883463854e-13
-2.0,1.3666666666666667,0.0001,-1.1152327029341998e-08,8.74298818004156e-12,1.0,0.9999999993903395,True,True,1.5697190157588757e-10
-2.0,1.3666666666666667,0.005357894736842106,-1.2290981240911185e-11,4.1357263438990725e-16,1.0,0.9999999999993281,True,True,3.061228250389113e-14
-2.0,1.3666666666666667,0.01061578947368421,-5.189223035013516e-10,1.270328077674806e-22,1.0,0.9999999999716324,True,True,2.9107512826805285e-12
-2.0,1.3666666666666667,0.015873684210526314,-4.293159323977517e-09,3.150116967921935e-19,1.0,0.9999999997653074,True,True,8.757133039950016e-11
-2.0,1.3666666666666667,0.02113157894736842,-1.5155194172781947e-09,4.137144539867302e-29,1.0,0.9999999999171516,True,True,3.7877856675818257e-11
-2.0,1.3666666666666667,0.0947421052631579,-2.0248843252541452e-10,9.498271214602557e-18,1.0000000000000002,0.9999999999889306,True,True,6.801591885022885e-13
-2.0,1.3666666666666667,0.1,-2.771766556112952e-11,1.3161436447858085e-16,1.0,0.9999999999984848,True,True,4.246329215339146e-14
-2.0,1.577777777777778,0.0001,-9.664726765369319e-09,8.744263331309655e-12,1.0,0.9999999993900485,True,True,2.0709998654310068e-10
-2.0,1.577777777777778,0.005357894736842106,7.807135219996127e-12,4.525862407127788e-16,1.0,1.0000000000004927,True,True,4.6183983512664364e-14
-2.0,1.577777777777778,0.01061578947368421,-4.5014344364667167e-10,1.2726060633028958e-22,1.0,0.999999999971591,True,True,3.3388914767809867e-12
-2.0,1.577777777777778,0.015873684210526314,-3.7029006621510697e-09,1.086838878418298e-17,1.0,0.9999999997663058,True,True,1.0251345006146821e-10
-2.0,1.577777777777778,0.02113157894736842,-2.9865089274844758e-09,3.779035091665648e-26,1.0000000000000002,0.9999999998115181,True,True,1.1520872148685627e-10
-2.0,1.577777777777778,0.0947421052631579,-2.033056821484796e-10,3.6627000954441373e-19,1.0,0.9999999999871693,True,True,4.0618777490139187e-13
-2.0,1.577777777777778,0.1,-7.054568197212363e-11,7.325966095671729e-17,1.0000000000000002,0.9999999999955479,True,True,1.400647499659972e-13
-2.0,1.788888888888889,0.0001,-8.510642501294967e-09,8.745428518057453e-12,0.9999999999999999,0.9999999993910162,True,True,2.6554705330063156e-10
-2.0,1.788888888888889,0.005357894736842106,3.745451154193501e-12,4.908674530494898e-16,1.0,1.000000000000268,True,True,5.502471442516659e-14
-2.0,1.788888888888889,0.01061578947368421,-4.062154339609399e-10,1.276853732462222e-22,1.0,0.9999999999709331,True,True,3.820853619432402e-12
-2.0,1.788888888888889,0.015873684210526314,-3.232491913891963e-09,4.646097776625593e-18,0.9999999999999999,0.9999999997686974,True,True,1.1683966130138515e-10
-2.0,1.788888888888889,0.02113157894736842,-2.635013325548363e-09,3.13405348794987e-26,1.0,0.9999999998114503,True,True,1.3100885626780038e-10
-2.0,1.788888888888889,0.0947421052631579,-1.101265041891372e-09,9.49075869433585e-17,1.0,0.9999999999211984,True,True,1.0181573911718693e-11
-2.0,1.788888888888889,0.1,-7.502073496585094e-11,1.4652921156481575e-15,0.9999999999999999,0.999999999994632,True,True,2.9907006374161445e-13
-2.0,2.0,0.0001,-7.600986506872687e-09,8.746468886328613e-12,1.0,0.9999999993919211,True,True,3.4159488311273786e-10
-2.0,2.0,0.005357894736842106,-4.388156504830931e-12,5.287775392238503e-16,1.0,0.9999999999996491,True,True,5.4598490712617495e-14
-2.0,2.0,0.01061578947368421,-3.5492997429997786e-10,1.276455199649395e-22,1.0,0.9999999999716056,True,True,4.108303171308487e-12
-2.0,2.0,0.015873684210526314,-2.8825081210825942e-09,4.15116463617663e-18,1.0,0.9999999997693995,True,True,1.2441550462105047e-10
-2.0,2.0,0.02113157894736842,-2.359717976574416e-09,2.5957486250716e-26,1.0,0.9999999998112226,True,True,1.470512647460495e-10
-2.0,2.0,0.0947421052631579,-1.1139700273332664e-10,3.8639113207200693e-26,1.0,0.9999999999910882,True,True,3.5509373233814755e-13
-2.0,2.0,0.1,-2.1747881273626035e-10,7.450960169533994e-15,1.0,0.9999999999826018,True,True,3.0217196579541595e-12
0.0,0.1,0.0001,1.531930138298776e-08,1.83988142428905e-12,1.0,1.0000000000612772,True,True,1.2512346714039628e-13
0.0,0.1,0.005357894736842106,-2.8364588455787043e-07,2.3109062090017108e-14,1.0,0.9999999988654166,True,True,6.327652404798318e-12
0.0,0.1,0.01061578947368421,-1.0095820290878521e-06,3.3949531419929376e-16,0.9999999999999999,0.999999995961672,True,True,3.14732400475973e-11
0.0,0.1,0.015873684210526314,-1.5497759742189032e-06,1.3190948856945577e-16,0.9999999999999999,0.9999999938008961,True,True,6.053405007317898e-11
0.0,0.1,0.02113157894736842,-4.4149403854998326e-05,1.7106807614554364e-15,1.0,0.9999998234024158,True,True,1.7174123736682792e-09
0.0,0.1,0.02638947368421053,-1.289690576555813e-09,4.296564908334476e-26,1.0,0.9999999999948412,True,True,1.1431966485059414e-14
0.0,0.1,0.03164736842105263,-1.4239498469237333e-08,5.800635542089389e-24,1.0,0.9999999999430421,True,True,1.174630615029953e-12
0.0,0.1,0.03690526315789474,-5.922502488431292e-07,4.341408930844672e-22,1.0000000000000002,0.999999997630999,True,True,5.3061936412707706e-11
0.0,0.1,0.04216315789473685,-1.9435009157575678e-09,1.0538926817116433e-25,0.9999999999999999,0.9999999999922261,True,True,1.8641177490929738e-13
0.0,0.1,0.047421052631578954,-8.787726102355009e-08,5.08669495345989e-22,1.0,0.999999999648491,True,True,1.057165177667904e-11
0.0,0.1,0.05267894736842106,-2.1507306491308498e-06,2.439178210696316e-16,0.9999999999999999,0.9999999913970775,True,True,1.9735421645488492e-10
0.0,0.1,0.05793684210526316,-2.5459079289191777e-09,2.987880228901877e-23,1.0000000000000002,0.9999999999898165,True,True,7.284506331682759e-14
0.0,0.1,0.06319473684210526,-9.255207711333924e-09,1.5264893400458328e-20,1.0000000000000002,0.9999999999629793,True,True,9.628322583903376e-13
0.0,0.1,0.06845263157894738,-8.516259919488789e-08,1.988888523759539e-18,1.0,0.9999999996593497,True,True,8.149436681448633e-12
0.0,0.1,0.07371052631578948,-5.426872284886031e-07,9.616524959276557e-17,1.0,0.9999999978292512,True,True,4.92590135453191e-11
0.0,0.1,0.07896842105263159,-2.7581414929755965e-06,2.208810485332637e-15,1.0,0.9999999889674341,True,True,2.2927775791698647e-10
0.0,0.1,0.08422631578947369,-1.1004586131235783e-08,1.943862425633765e-14,1.0000000000000002,0.9999999999559818,True,True,1.1707708136593283e-12
0.0,0.1,0.08948421052631579,-1.0709466091718411e-06,1.818769202960191e-11,1.0,0.9999999957162137,True,True,4.5508327847058697e-11
0.0,0.1,0.0947421052631579,1.4965245709319674e-07,2.5158064403399558e-11,1.0,1.0000000005986098,True,True,5.111807200378409e-11
0.0,0.1,0.1,-4.610400949900395e-08,1.6284665241933838e-17,0.9999999999999999,0.9999999998155841,True,True,4.5181456355686355e-12
0.0,0.3111111111111111,0.0001,4.987331975974436e-09,1.8408397600594976e-12,1.0,1.0000000000620646,True,True,4.896278344865388e-13
0.0,0.3111111111111111,0.005357894736842106,-9.118038467116817e-08,2.3102869097524944e-14,1.0,0.9999999988653109,True,True,2.0152671670809333e-11
0.0,0.3111111111111111,0.01061578947368421,-3.24857462359012e-07,3.753534877010174e-16,1.0,0.9999999959573295,True,True,1.0015845521486718e-10
0.0,0.3111111111111111,0.015873684210526314,-4.977456482694162e-07,2.5742006062610696e-16,0.9999999999999999,0.9999999938058319,True,True,1.9249590742028864e-10
0.0,0.3111111111111111,0.02113157894736842,-1.4188203522772344e-05,1.8437415655977175e-15,1.0,0.9999998234357206,True,True,5.461226291559548e-09
